deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,cash_pct,acq_naics_tom,acq_naics,acq_sic,acq_sic_crsp,tar_naics,tar_naic_crsp,tar_sic,tar_sic_crsp,hor_level,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_ebat,acq_ebitat,tar_ebat,tar_ebitat,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,nsf_rd,usbc_sal,usbc_sal_p,usbc_export,usbc_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,acq_car_n40_5,tar_car_n40_5,com_car_n40_5,acq_car_n35_5,tar_car_n35_5,com_car_n35_5,acq_car_n30_5,tar_car_n30_5,com_car_n30_5,acq_car_n20_5,tar_car_n20_5,com_car_n20_5,acq_car_n10_5,tar_car_n10_5,com_car_n10_5
SDC deal number,Announcement date,Date original announced (rumour etc.),hoda,Primary event window used,Deal value,Acquirer name,Target name,Acquirer gvkey,Target gvkey,Acquirer event window length,Target event window length,Acquirer estimation window length,Target estimation window length,Shares acquired in the transaction,Shares owned prior to the transaction,Shares sought,Whether the acquirer gained control with the company,Acquirer market value (Thomson),Acquirer market value,Acquirer market value valid,Acquirer market factor,Acquirer number of stock classes,Target value (Thomson),Target value,Target market value valid,Target market factor,Target number of stock classes,Acquirer market cap is based on a quarter before and after (ultimo),Target market cap is based on a quarter before and after (ultimo),Cash pct. used to pay for the target,Acuirer NAICS (Thomson),Acquirer NAICS (CRSP),Acquirer SIC (Thomson),Acquirer SIC (CRSP),Target NAICS (Thomson),Target NAICS (CRSP),Target SIC (Thomson),Target SIC (CRSP),Horizontal level,True if target or acquirer industry is financial,Acquirer as an acquirer: part of another deal during the period (1 if true),Target as an target: part of another deal during the period (1 if true),Whether Thomson has registered other bids for the target,Acquirer P/B,Target P/B,Acquirer EBITDA/Assets,Acquirer EBIT/Assets,Target EBITDA/Assets,Target EBIT/Assets,Combined siccd,Combined NAICS,,,,,,,,,Total R&D expenditures divided by net sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Relative assets compared to industry and pre merger asset level,Relative assets compared to industry,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR,Acquirer CAR,Target CAR,Combined CAR
994758020,2000-04-06,2000-04-06,,"[-241, -41, -40, 5]",588.759,Meritor Automotive Inc,Arvin Industries Inc,65399,1786,46,46,201,201,100.000,100.000,100.000,True,884.279,1041.9904375,0,1.0000,1,480.855,561.78075,1,1.0000,1,1,0,8.887,336111,,3711,3714,336312,,3714,3714,3,False,1,1,0,1.6143125,1.753307147063772505468618543,0.17775393,0.13090129,0.14505000,0.08885000,3711,336111,20.42967181,6.4613,164,28494682,87.30,96.70,99.40,99.90,3.468730347841546,63.74271787528687,954.736100692,,,0.748969000,2.6078,0.9342,64.0464,142.9228,87.2317,22558.683666666,175661.139474624,1274.839000000,787.815700000,875.392000000,469.777800000,1.061225487,1.359604741,1.0061,266.7351,559.8751,333.3297,5.436453963,8.911168177,5.091009790,333.747200000,736.847900000,415.241600000,1.846668222,3.661121254,1.699624000,741.842800000,799.371900000,796.663600000,0.0754613998986,0.185294512482,0.0575199953286,0.220194469139,0.134161802111,0.0324863880548,0.356611972269,0.179589905495,0.0572914222535,0.314359235416,0.175443898154,0.170747984439,0.298098823526,0.23061351885,0.0295201037021,0.165424534676,0.0938471843221
1000349020,2000-04-25,2000-02-17,2000-02-17,"[-241, -41, -40, 5]",9640.103,International Paper Co,Champion International Corp,6104,2917,46,46,201,201,100.000,100.000,100.000,True,15596.267,14906.8440,1,1.0000,1,5976.089,5248.8579375,1,1.0000,1,1,1,51.097,322121,,2621,2621,322122,,2621,2435,4,False,1,1,1,0.3845880669328839390386869871,3.675257396449704142011834320,0.10112991,0.05091185,0.10759798,0.05722529,2621,322121,20.42967181,6.4613,174,24145138,59.30,73.90,87.50,96.80,3.6893019820506563,52.22859395685694,867.653334275,,,7.662188000,14.0021,12.2830,221.1109,390.9530,458.5810,7995.243545454,22601.122377527,4267.000000000,374.064100000,382.570700000,421.418900000,1.185063123,1.288039452,1.1859,376.9091,496.0994,475.3967,6.791991000,7.359032951,6.910624470,512.311500000,637.565400000,693.201900000,0.451538909,0.601134137,0.065777200,666.542000000,691.973900000,684.093000000,0.029047513003,0.263436586361,0.159665292561,0.210548655419,0.176658032306,0.168730484764,0.298939664154,0.208637810389,0.162315906968,0.34947932988,0.217891567776,0.0754814026331,0.283959765831,0.137185586936,0.0357991718477,0.230668372336,0.0936537254392
1009852020,2000-05-26,2000-05-26,,"[-241, -41, -40, 5]",3426.134,Devon Energy Corp,Sante Fe Synder Corp,14934,9406,46,46,201,201,100.000,100.000,100.000,True,4167.384,3841.543125,1,0.9397,1,1674.987,1649.4565625,1,1.0000,1,1,1,,211111,,1311,1311,211111,,1311,1311,4,False,0,0,0,0.7282738693134530009249917766,4.692820822135353041778646470,0.10710229,0.04861718,0.14558729,-0.05958772,1311,211111,20.42967181,6.4613,,,,,,,4.371284723354374,65.24956583089113,957.018611246,,,84.791449306,76.7385,70.4158,944.2455,947.6277,950.1031,5798.424000000,52785.416499067,842.704000000,287.137400000,616.208900000,143.519500000,2.305262035,1.025900223,2.3181,628.5356,355.8340,672.5769,62.821874145,8.900118620,44.792288490,968.762100000,731.296500000,962.326900000,0.030001468,0.273911048,0E-9,481.569600000,536.412200000,28.561400000,0.0502568943157,0.302938362548,0.225971009897,0.304770998991,0.239971046952,0.16796468848,0.286973860139,0.189580797312,0.188957198879,0.325034463999,0.21383441226,0.162789061053,0.264436243502,0.181938070077,0.0908827022744,0.15330143708,0.102905587045
1013767020,2000-06-08,2000-06-08,,"[-241, -41, -40, 5]",289.818,Molecular Devices Corp,LJL Biosystems Inc,61706,66658,46,46,201,186,100.000,100.000,100.000,True,498.611,579.0540,1,1.0000,1,171.469,201.67875,0,1.0000,1,1,1,,334516,,3826,3820,334516,,3826,3820,4,False,0,0,0,3.551682692307692307692307692,59.20797546012269938650306748,0.24045961,0.22310080,-0.57257278,-0.60057111,3826,334516,20.42967181,6.4613,526,4958699,36.90,50.40,67.80,82.20,8.667462136277832,56.99387637203928,908.747135531,,,31.543367923,36.5462,23.8356,574.5473,723.7857,733.2543,199.747461538,1206.233825862,68.167000000,3.353500000,20.175400000,5.581900000,2.164638817,1.005857749,1.1050,489.9490,264.8728,386.6283,6.514103231,5.186520182,4.965445150,472.565900000,274.418000000,377.324700000,34.005613077,9.833573151,11.990745400,924.999200000,923.756100000,942.878500000,0.0230827923362,0.0352599387988,0.0868952606654,0.091940191207,0.0800609999332,0.402942813809,0.743117633018,0.42814100301,0.4363201824,0.41468585173,0.433922751247,0.249009575379,0.293636849791,0.254537025864,0.410130549148,0.53729910989,0.425517910284
1020019020,2000-06-27,2000-06-27,,"[-241, -41, -40, 5]",476.520,Media Metrix Inc,Jupiter Communications Inc,120314,124679,46,46,201,140,100.000,100.000,100.000,True,565.432,636.107125,1,1.0000,1,312.019,393.074625,1,1.0000,1,1,1,,541910,,8732,8730,541720,,8732,8700,4,False,0,0,0,2.414626448961539170337062087,10.34354165989137858141728186,-0.06290957,-0.10668516,-0.00305618,-0.01620704,8732,541910,20.42967181,6.4613,5460,10890323,23.20,34.40,45.60,54.40,3.2996482608452906,33.94544763513513,474.883679949,,,30.025903133,12.3477,7.1617,570.4969,372.3064,261.1336,379.109500000,1553.635214251,118.366500000,16.777200000,27.628300000,98.088200000,28.416262027,1.350128937,2.2930,992.7452,526.6232,641.7709,7.138279867,6.490192732,6.351697940,538.923200000,566.167700000,695.305300000,852.125836167,5.187354335,19.884002130,995.353400000,858.014100000,963.999800000,0.0909077039324,0.177364909272,-0.0634892642468,0.0747682403899,0.105133483966,-0.107491902886,0.0257918842162,0.0454566148904,0.00159398263221,0.0810663538339,0.121289587026,-0.0949422450273,0.248231744484,0.0824589976186,-0.155804229648,0.0742495640426,-0.0356138872851
1024706020,2000-07-13,2000-07-13,,"[-241, -41, -40, 5]",3523.468,King Pharmaceuticals Inc,Jones Pharmaceutical Inc,112033,12382,46,46,201,201,100.000,100.000,100.000,True,3582.179,3397.843625,0,1.0000,1,2300.307,2555.859375,1,1.0000,1,1,1,,325412,,2834,2834,325412,,2834,2830,4,False,0,0,0,15.72023923018255178861388575,11.93318662002746374750209841,0.19248742,0.15908247,0.26369793,0.24329622,2834,325412,20.42967181,6.4613,731,84611875,34.90,53.10,77.40,89.80,6.005126220823163,56.50470747458699,904.949423220,,,80.278500640,18.2335,11.9182,903.7318,515.2159,436.9494,9076.612360000,23422.032266417,2921.600000000,429.837900000,413.995300000,352.740600000,3.531062666,1.267468465,1.5511,797.0317,476.4790,569.8650,8.814843960,6.899345571,6.346571130,691.667100000,607.892200000,659.596500000,80.623029760,13.656050218,13.581253180,980.579300000,967.877200000,970.130200000,-0.0397181831305,-0.121711286787,-0.392137468836,-0.278605630884,-0.328342071859,-0.297995335688,-0.27378291463,-0.284399105867,-0.269871156075,-0.222775178414,-0.243113557004,-0.295830065947,-0.0933265972838,-0.188008872602,-0.333003545737,-0.102989492622,-0.214697174433
1034419020,2000-08-08,2000-08-08,2000-08-07,"[-241, -41, -40, 5]",11826.922,FirstEnergy Corp,GPU Inc,8099,5079,46,46,201,201,100.000,100.000,100.000,True,5719.507,5704.9740,1,1.0000,1,3418.793,3541.14425,1,1.0000,1,1,1,18.715,221122,,4911,4911,221122,,4911,4911,4,False,0,0,1,0.5673880447668716561560216711,0.8158069647495425454208496329,0.13572150,0.08425236,0.07145055,,4911,221122,20.42967181,6.4613,7325,244008558,17.70,31.40,55.80,81.20,4.371284723354374,62.9071995951624,951.818113836,,,32.798207133,39.3778,22.6726,691.2528,743.2197,695.4549,14437.970933333,33560.649944691,7697.017000000,554.398000000,499.697400000,700.215000000,2.663188991,2.253896195,2.5065,683.5030,725.8776,733.6729,14.538385400,10.977004644,12.221387430,839.736100000,858.024100000,824.907500000,0.027117533,0.009559417,0E-9,422.953000000,426.828400000,323.969700000,0.0876886537173,0.184006544537,0.0708084970478,0.115794072944,0.0839934776261,0.0452776871881,0.110823505784,0.064012661717,0.0759096789585,0.11589320721,0.0875727463521,0.0743393635676,0.147376289836,0.0949809531227,0.0419778364686,0.169136736559,0.0768418249116
1037764020,2000-08-16,2000-08-16,,"[-241, -41, -40, 5]",82.769,iTurf Inc,Delia s Inc,119474,64184,46,46,201,201,100.000,100.000,100.000,True,75.258,70.3125050487,1,0.4204,1,47.213,32.055625,1,1.0000,1,1,1,,454111,,5961,5960,454111,,5961,5960,4,False,1,0,0,0.3773380850362557679630850363,0.6582212002087584954410140233,-0.17193271,-0.19589451,-0.18915453,-0.22394588,5961,454111,20.42967181,6.4613,5498,24057284,28.20,35.20,50.00,63.00,0.5887964419511147,,,,,9.441199368,20.1349,8.3905,233.1636,586.5417,299.8974,307.225578947,1003.073869405,111.270000000,10.339100000,16.203500000,95.991300000,0.581184401,0.406139086,0.4983,26.1560,24.9581,20.0371,4.511505632,1.350903352,1.934548010,247.436100000,82.556400000,141.059000000,0.005830947,0.012996927,0E-9,258.257800000,349.453000000,438.401400000,0.142503816849,0.19035714316,-0.383523558861,0.494169763187,-0.218058046125,-0.455041644753,0.232615819182,-0.3162475576,-0.419613600624,0.208590921315,-0.290266552123,-0.584797395704,0.135564699581,-0.441982675412,-0.498569114234,-0.00303962244895,-0.392516613934
1045800020,2000-09-13,2000-09-13,,"[-241, -41, -40, 5]",57.179,barnesandnoble.com Inc,Fatbrain.com Inc,120773,114958,46,46,201,201,100.000,100.000,100.000,True,124.581,196.598625,1,1.0000,1,50.526,86.656625,1,1.0000,1,1,1,25.000,451211,,5942,5730,451211,,5942,5990,4,False,1,0,0,0.7180575810808571286521602227,5.296727240886925128647250586,-0.16010613,-0.18048529,-0.61095636,-0.64401114,5942,451211,20.42967181,6.4613,10860,15060984,65.60,70.90,74.10,77.40,0.5887964419511147,12.318559869978447,49.705209357,,,8.080650724,14.0022,10.0274,136.9211,362.3161,383.8676,673.816103448,4601.475943413,119.118000000,28.162100000,51.992700000,60.329600000,0.600692327,0.402028231,0.4983,20.5379,5.0941,10.4747,3.943450103,1.616177213,1.934548010,159.643500000,116.678900000,135.425300000,0.003820276,0.003843209,0E-9,124.539700000,171.521200000,50.471200000,0.0144126195199,0.378686129915,0.22251273735,-0.248861177132,0.102456050708,0.217663242809,-0.296973753561,0.0813685915317,0.317812650682,-0.238916230077,0.165850657595,0.469724068204,0.223985379648,0.411861154775,0.574332994956,0.0267439768019,0.423517922116
1052062020,2000-09-26,1999-12-22,1999-12-22,"[-241, -41, -40, 5]",70.769,Landry's Seafood Restaurants,Rainforest Cafe Inc,28765,31700,46,46,201,201,95.601,100.000,95.601,True,175.486,179.96675,0,1.0000,1,107.026,52.3711875,1,1.0000,1,1,1,100.000,722110,,5812,5812,722110,,5812,5810,4,False,1,1,1,0.1387875051676436604937617266,0.8795555957402094706540704068,0.10150063,0.05674758,0.12680539,0.05455150,5812,722110,20.42967181,6.4613,195659,144649964,8.60,11.00,15.50,20.70,4.371284723354374,11.98499508483566,46.292945339,,,7.912128091,2.4720,7.4189,229.8247,112.8185,279.8220,2861.752636363,12882.464293901,389.375000000,152.164200000,263.860600000,67.146600000,0.854557186,1.172002490,0.7650,124.2737,427.0166,121.7537,5.536475364,7.367312920,5.193873260,387.815800000,644.840000000,464.418100000,0.084151545,0.115415849,0E-9,515.634900000,478.253000000,437.638100000,0.0709572838638,0.111781146009,-0.00875952122688,0.451471488567,0.0396975686245,-0.054957568992,0.504242063362,0.0011489557672,-0.0568409636759,0.576526070632,0.00397447056265,-0.112509975195,0.433325276894,-0.0593465955274,-0.0643213497774,0.335489565742,-0.0241844952572
1051501020,2000-09-28,2000-09-28,2000-09-27,"[-241, -41, -40, 5]",279.850,Pilgrim's Pride Corp,WLR Foods Inc,12785,12309,46,46,201,201,100.000,100.000,100.000,True,280.101,306.1771018477,1,0.9271,2,74.834,75.336625,1,1.0000,1,1,1,83.741,311615,,2015,2015,311615,,2015,2015,4,False,0,0,0,0.2171290785579032011689872524,2.126170813641982167162023277,0.21792053,0.16698741,0.08885244,0.02298644,2015,311615,20.42967181,6.4613,310,19175358,53.80,65.60,81.10,93.80,3.6893019820506563,19.948716300752395,194.499175513,,,4.502133961,1.8981,4.7686,109.8237,126.3669,122.6958,4152.077215686,16359.305622608,1124.039000000,380.650300000,197.895900000,636.874400000,1.281573284,1.120702955,1.0390,198.0915,262.0448,360.6977,5.915914490,4.543086122,5.200615630,316.369600000,225.874400000,489.630300000,0.348664588,0.258505976,0E-9,465.801100000,456.362800000,434.663500000,-0.0511499913861,-0.0255631860378,-0.161829266065,1.19468632254,0.152415209532,-0.0618401652803,1.20549690183,0.239465508236,-0.0624386429369,1.18104628703,0.235032667145,-0.0885563863783,1.16524528708,0.209617635916,-0.0715060076718,0.900867937671,0.18117182327
975927020,2000-10-03,2000-01-31,2000-01-31,"[-241, -41, -40, 5]",699.563,Thoratec Cardiosystems Inc,Thermo Cardiosystems Inc,10550,15113,46,46,201,201,100.000,100.000,100.000,True,434.309,387.2750,1,1.0000,1,284.425,359.145875,1,1.0000,1,1,1,,334517,,3845,8070,334517,,3845,3845,4,False,0,0,1,17.71285633260998224501874137,3.994996905302248813699195379,-0.05826018,-0.09900239,0.06227343,0.04532508,3845,334517,20.42967181,6.4613,154,2516308,49.10,72.30,87.70,96.50,8.667462136277832,61.043771572011295,947.464631806,,,705.691638127,10.2464,15.3976,998.1557,319.8432,549.4970,338.929468354,3671.687110910,38.476000000,13.084800000,84.235000000,1.725600000,1.852843186,1.235778243,1.3450,455.9182,463.9854,516.6029,6.190602886,6.707807692,5.372326410,449.446700000,572.126000000,471.588500000,32.749075899,8.537307330,11.963266320,922.856500000,921.613300000,940.735700000,0.327158982027,0.444626830843,-0.333025079072,-0.0187346846651,-0.241911698928,-0.277277711047,0.0165480411758,-0.193034181512,-0.274628952891,-0.0170516012154,-0.201896506764,-0.300574959971,0.018484723713,-0.218835656685,-0.371050043321,-0.0114710562827,-0.2784470326
1056683020,2000-10-16,2000-10-16,,"[-241, -41, -40, 5]",853.872,Corixa Corp,Coulter Pharmaceuticals Inc,65578,64299,46,46,201,201,100.000,100.000,100.000,True,1009.572,925.8400,1,0.9079,1,568.992,439.16625,0,1.0000,1,1,1,,325414,,2836,2830,325414,,2836,2830,4,False,0,0,0,7.734387383103502932318909494,10.66549932609121384220166576,-0.17293469,-0.21403547,-0.52856948,-0.55125448,2836,325414,20.42967181,6.4613,233,6005536,44.80,69.20,85.20,94.40,6.005126220823163,64.41438910174543,955.814610112,,,118.713670907,19.1882,14.6508,953.4477,559.1999,512.0240,2022.373900662,24270.644649633,88.597000000,169.056500000,404.146400000,51.379800000,10.208681216,1.267274410,2.9719,925.9369,483.1747,824.0105,6.671547722,6.250842220,5.999497420,494.218300000,528.119200000,668.949700000,298.209227987,13.456761786,44.557220620,976.116100000,982.282400000,982.437700000,0.174987398878,0.184553293281,-0.265129678782,0.343423029501,-0.104348495139,-0.315104555103,0.425986406108,-0.129246729839,-0.330840777061,0.193298250426,-0.191857425512,-0.279293376865,0.00827008420712,-0.199903853555,-0.254081941893,0.245898265756,-0.126626459632
1056135020,2000-10-16,2000-10-16,,"[-241, -41, -40, 5]",42872.300,Chevron Corp,Texaco Inc,2991,10482,46,46,201,201,100.000,100.000,100.000,True,59025.961,56843.634375,1,1.0000,1,30422.395,29733.046875,1,1.0000,1,1,1,,324110,,2911,2911,324110,,2911,2992,4,False,1,0,1,1.306430285820993892526033657,4.509967817756267851475721993,0.14379856,0.07332546,0.11020986,0.05695154,2911,324110,20.42967181,6.4613,88,28376524,46.70,66.70,91.90,99.60,3.6893019820506563,67.16891993616572,957.762532484,,,71.136232682,47.9593,53.6943,841.1244,862.3480,871.6235,25404.107136363,99533.832534914,6940.000000000,677.810200000,780.694200000,617.571800000,0.961284585,0.889110555,0.9295,225.9311,213.7877,256.9449,7.613349273,5.602505018,5.762965155,582.478100000,426.494700000,559.587800000,0.185894500,0.304816983,0E-9,581.756500000,611.270400000,158.639100000,0.0608133525011,0.260714806748,-0.0444730883673,0.122698958258,0.0342572770914,-0.0314063146985,0.152021087589,0.0546001720124,-0.0126945618321,0.166958977049,0.0715729059168,-0.083386336665,0.0921870941984,-0.00111234893022,-0.0272841938431,0.131823898445,0.0474744988834
1057642020,2000-10-18,2000-10-18,2000-08-11,"[-241, -41, -40, 5]",1399.988,Triad Hospitals Inc,Quorum Health Group Inc,120302,29496,46,46,201,201,100.000,100.000,100.000,True,1011.511,807.9750,1,1.0000,1,987.233,930.285125,1,1.0000,1,1,1,35.480,622110,,8062,8060,622110,,8062,8080,4,False,1,0,0,1.661520137524557956777996071,1.155737599395793728785193513,0.07926329,0.01230333,0.13964754,0.08121575,8062,622110,20.42967181,6.4613,697,48820696,71.80,83.70,92.20,96.70,4.371284723354374,33.868223534210586,463.845110433,,,15.785539367,12.7888,15.2353,330.2412,331.4981,580.8175,982.849700000,6498.112380433,213.696000000,97.162100000,77.733900000,227.734300000,1.207219279,0.873077311,0.8996,165.8872,185.4827,197.0460,7.180216433,4.782304357,5.787789680,525.002000000,249.640800000,666.880700000,3.828420050,0.189137938,0E-9,654.542900000,416.278600000,352.908900000,0.161968896945,0.504344210023,0.0277887446239,0.0577858937411,0.0482676647482,0.0423315499381,0.126697249737,0.0826331627344,-0.08869006276,0.103452814481,-0.010680936404,-0.139834083596,0.00173712516554,-0.0829568320059,-0.199388325044,-0.020326581375,-0.133466974695
1060233020,2000-10-26,2000-10-26,,"[-241, -41, -40, 5]",170.891,Lightbridge Inc,Corsair Communications Inc,63663,65175,46,46,201,201,100.000,100.000,100.000,True,162.764,288.6770,1,1.0000,1,138.682,211.6065,1,1.0000,1,1,1,,541519,,7379,7372,541512,,7373,7372,3,False,0,0,0,3.693473783425260071214131118,5.098949041773381612646825046,0.30996480,0.19088548,0.16606027,0.13763155,7379,541519,20.42967181,6.4613,12358,12673501,13.10,19.20,28.40,40.20,16.529415821780812,68.77903125646864,958.940689474,,,29.201792796,11.1885,9.1424,560.7946,350.8096,343.1970,670.167962085,12472.235273653,90.858000000,41.078100000,207.004500000,77.500300000,3.387278702,1.202904926,1.1056,726.2573,436.9308,395.7569,12.409675332,9.763854288,5.464023660,789.675500000,835.430700000,486.278600000,57.273899744,5.646066226,14.274647620,949.553600000,887.812700000,954.802000000,0.0748855277793,0.11490236972,-0.417467326783,-0.56232835467,-0.459300663259,-0.438412527889,-0.544338923635,-0.467726515764,-0.304576527877,-0.561527062657,-0.38728892816,0.179746365735,-0.209915826715,0.0462341319218,-0.188070256931,-0.136866461047,-0.17852999268
1060677020,2000-10-30,2000-10-30,,"[-241, -41, -40, 5]",471.071,Stone Energy Corp,Basin Exploration Inc,28564,25240,46,46,201,201,100.000,100.000,100.000,True,998.472,1098.277125,1,1.0000,1,384.228,370.3400,1,1.0000,1,1,1,,211111,,1311,1311,211111,,1311,1310,4,False,0,0,0,1.390514881745784412746448994,6.270029201372435959649012634,0.26202183,0.11305797,0.21564452,0.05697354,1311,211111,20.42967181,6.4613,,,,,,,4.371284723354374,65.24956583089113,957.018611246,,,84.791449306,76.7385,70.4158,944.2455,947.6277,950.1031,5798.424000000,52785.416499067,842.704000000,287.137400000,616.208900000,143.519500000,2.305262035,1.025900223,2.3181,628.5356,355.8340,672.5769,62.821874145,8.900118620,44.792288490,968.762100000,731.296500000,962.326900000,0.030001468,0.273911048,0E-9,481.569600000,536.412200000,28.561400000,-0.0663398532538,-0.0295389745402,-0.160890546172,0.0485772894944,-0.145081337339,-0.136510914837,0.067305166688,-0.121129312746,-0.100662711634,0.0670941322559,-0.0879401483892,-0.0642025287683,0.056270255225,-0.0550297810247,-0.149865925923,-0.00807149876545,-0.13866082413
1063456020,2000-11-07,2000-11-07,,"[-241, -41, -40, 5]",97.496,SPSS Inc,ShowCase Corp,28758,121761,46,44,201,200,100.000,100.000,100.000,True,223.896,267.6300,1,1.0000,1,67.244,82.640625,1,0.9735,1,1,1,,334611,,7372,7370,334611,,7372,7370,4,False,0,0,0,1.264565576655292191397224220,11.45725416327753756582045464,0.29756829,0.24583236,-0.09002734,-0.11239395,7372,334611,20.42967181,6.4613,189,290470,34.10,50.10,68.50,84.10,5.282182835820896,51.38121700472353,865.563164669,,,13.297311273,6.0381,17.0353,397.5398,214.7731,591.2763,504.163363636,1015.264065672,162.367000000,39.629600000,36.440000000,37.820500000,2.746340586,1.319433884,1.1721,707.9222,509.9332,458.6946,5.524370545,5.571379699,5.833065990,385.440700000,377.996300000,610.040200000,70.530953818,10.346134483,9.356041880,966.567400000,925.743000000,940.623900000,-0.06623916843,-0.0162184121632,-0.193135133704,-0.137837997443,-0.188190311943,-0.101932470376,0.0955003829171,-0.0866088629207,-0.0819290656817,0.0815613091408,-0.0692796353067,-0.0187061189922,-0.0173178994285,-0.169991396309,-0.120342861594,0.27737600706,-0.0918348444298
1064738020,2000-11-13,2000-11-13,,"[-241, -41, -40, 5]",7857.313,Weyerhaeuser Co,Willamette Industries Inc,11456,11502,46,46,201,201,100.000,100.000,100.000,True,8034.407,8682.0500,0,1.0000,1,2941.791,3023.6134375,1,1.0000,1,1,1,78.364,113110,,811,2631,113110,,811,2421,4,False,1,0,1,0.3301608907512557326927276698,3.221437089577104404089516995,0.10371340,0.06881509,0.17799349,0.11469048,811,113110,20.42967181,6.4613,,,,,,,,39.56278094096494,760.948748281,,,16.445132519,11.5340,9.7960,5.9975,235.6804,234.5340,607.900396946,5451.956616834,141.996000000,5.997500000,5.997500000,43.299800000,7.376765921,0.910309906,1.0742,793.5231,69.7776,299.4606,7.019364122,4.854109552,5.777476870,500.056400000,270.373500000,500.056400000,197.767546336,0.693040777,0E-9,994.119000000,498.597300000,498.597300000,0.0468939772462,1.02776233776,0.181030718719,0.712368878805,0.287211585833,0.195624800479,0.726033046099,0.301567963647,0.161516372811,0.671119129316,0.263978538432,0.189073958536,0.659930298259,0.285376590258,0.0379816103186,0.436724876916,0.121724812266
1070584020,2000-12-04,2000-10-02,2000-10-02,"[-241, -41, -40, 5]",4232.617,Tyson Foods Inc,IBP inc,10793,5848,46,46,201,201,100.000,100.000,100.000,True,3010.999,2362.5000,1,0.5443,1,1689.765,2296.01225,1,1.0000,1,1,1,,311999,,2015,2015,311611,,2011,7399,3,False,0,1,1,0.89687978515625,1.382549966379896055650781631,0.13143799,0.07849197,0.18946397,0.15174703,2015,311999,20.42967181,6.4613,1561,4831986,27.00,35.90,50.30,66.20,3.6893019820506563,28.99099907615151,363.091764887,,,4.502133961,1.8981,4.7686,109.8237,126.3669,122.6958,4152.077215686,16359.305622608,1124.039000000,380.650300000,197.895900000,636.874400000,1.281573284,1.120702955,1.0390,198.0915,262.0448,360.6977,5.915914490,4.543086122,5.200615630,316.369600000,225.874400000,489.630300000,0.348664588,0.258505976,0E-9,465.801100000,456.362800000,434.663500000,0.0808780046314,0.289125765769,0.2764736726,0.150247515141,0.197659581181,0.195395598154,0.173533267275,0.187453901305,0.271624339328,0.193228828568,0.224315396405,0.0219734085068,0.216615262073,0.156322770173,0.0312254481116,0.121664572457,0.0960847470814
1074016020,2000-12-12,2000-12-12,,"[-241, -41, -40, 5]",408.518,Swift Transportation Co Inc,MS Carriers Inc,22532,12169,46,46,201,199,100.000,100.000,100.000,True,937.042,822.0680,1,1.0000,1,193.731,169.340625,1,1.0000,1,1,1,,484121,,4213,4210,484121,,4213,4210,4,False,1,0,0,0.3456735342508257023062508420,2.735348628279568103548671536,0.21911112,0.14654519,0.19990770,0.09441739,4213,484121,20.42967181,6.4613,30043,65030821,14.70,21.70,29.90,38.70,4.371284723354374,32.42592614878553,422.515734559,,,8.935746143,6.9775,6.8062,228.2722,244.6644,257.7680,742.840607142,2822.564521234,282.323000000,55.608500000,65.180900000,188.395900000,0.663332704,0.586219488,0.6796,56.3340,49.7203,87.6227,7.498510821,4.512162276,7.694056650,543.234700000,250.528700000,762.343800000,0E-9,0E-9,0E-9,30.550300000,30.550300000,224.775500000,0.0986076815422,0.281975538525,0.359002296232,0.771613637808,0.450110073357,0.366406618068,0.812079947095,0.463910310818,0.319982633184,0.823678004604,0.427860126146,0.23298507481,0.67649598996,0.329536030987,0.0342632765748,0.407499004963,0.117325854836
