deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_valid,tar_naics_tom,tar_naics,tar_naics_valid,tar_sic_tom,tar_sic_valid,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,acq_car_dynamic,tar_car_dynamic,com_car_dynamic,acq_car_n5_5,tar_car_n5_5,com_car_n5_5,acq_car_n40_5,tar_car_n40_5,com_car_n40_5,acq_car_n20_5,tar_car_n20_5,com_car_n20_5,acq_car_n30_5,tar_car_n30_5,com_car_n30_5
1485103020,11/02/2004,11/02/2004,,"[-316, -64, -40, 5]",866.837,Plains Expl & Prodn Co,Nuevo Energy Co,149268,22668,46,46,224,253,100,100,100,TRUE,624.65,594.022,TRUE,1,1,532.831,429.00564,TRUE,1,1,TRUE,TRUE,211111,,0,5172,1,211111,,0,5172,1,FALSE,1,0,0,1.904693921,3.408512934,0.17372749,0.18080711,1311,211111,14.15503157,6.639,,,,,,,0.043712847,79.80880054,2433857226,1.56E+11,29.96976806,27.0733,27.9142,689.7543,886.1018,800.5804,11029.62454,77521.44542,1180.9435,400.8997,590.1982,228.9525,2.940182855,1.193809897,2.6371,685.8299,391.942,736.8464,64.20625661,11.17301725,50.58508956,966.4088,824.636,966.7479,0.0454692,0.30918224,0.00E+00,397.3744,609.1566,45.6846,-0.100664924,-0.221285397,-0.090308525,0.07914389,-0.015677299,-0.047520471,-0.051143131,-0.053736712,-0.090308525,0.07914389,-0.015677299,-0.077330469,-0.083449157,-0.0908688,-0.082718496,-0.006294806,-0.054057129
1482795020,16/02/2004,04/02/2004,04/02/2004,"[-316, -64, -40, 5]",6270.168,"North Fork Bancorp,Melville,NY","GreenPoint Financial Corp,NY",15202,29645,46,46,253,253,100,100,100,TRUE,6462.787,5922.83065,TRUE,1,1,4801.962,4653.9499,TRUE,1,1,TRUE,TRUE,522190,,0,6022,1,522110,,0,6022,1,TRUE,1,1,0,3.073835526,3.078394309,0.03302754,0.04327496,6022,522190,14.15503157,6.639,185,1403773,83.5,89.4,97.2,99.6,0.00553666,72.92101688,,,11.80589967,18.0575,6.6579,342.9965,689.342,118.5784,20235.36752,677132.8464,870.084,588.9185,879.8769,170.4863,18.1278971,22.44032617,17.768,978.3061,996.9435,986.5147,5.717879716,5.364111539,5.52188104,551.1121,478.6776,569.5324,0.00E+00,0.00E+00,0.00E+00,187.8968,187.8968,479.9432,0.070847347,0.076552835,0.021985724,0.173005651,0.092412338,-0.035281447,-0.025843028,-0.030450689,0.021985724,0.173005651,0.092412338,-0.009914452,0.158591627,0.067260407,0.017539074,0.190561655,0.097087125
1498616020,16/02/2004,16/02/2004,,"[-316, -64, -40, 5]",2.863,Commun Sys Inc,Image Systems Corp,3275,62295,46,16,241,62,100,100,100,TRUE,70.4,57.62944,TRUE,1,1,0.712,0.66795,TRUE,1,1,TRUE,FALSE,334210,,0,3661,1,334220,,0,3661,1,FALSE,0,0,0,0.009698567,18.98828336,0.07406656,-0.01974359,3661,334210,14.15503157,6.639,456,14557161,54.2,65,78.1,87.2,0.148668865,70.69191799,8986258723,10148341207,30.74608663,13.1189,13.8897,685.5513,546.86,647.1774,2798.607547,23447.15072,184.942,131.5559,286.5014,86.0785,2.25685069,1.218650666,1.2554,580.592,400.0808,420.8035,6.854582328,4.655821753,4.58630625,684.1969,287.4542,503.0113,20.63832778,12.03271133,13.00364535,910.1438,948.7324,928.8755,-0.005417966,-0.429383227,0.164272965,1.457352526,0.179294072,0.068385448,,,0.164272965,1.457352526,0.179294072,-0.013769141,,,0.044380187,1.100643583,0.049790339
1498914020,17/02/2004,17/02/2004,,"[-316, -64, -40, 5]",83.634,"Sun Bancorp Inc,Vineland,NJ","Community Bancorp of NJ,NJ",63538,105951,46,37,253,211,100,100,100,TRUE,302.01,312.5881,TRUE,1,1,73.499,76.1625,TRUE,1,1,TRUE,TRUE,522110,,0,6020,1,522120,,0,6020,1,TRUE,0,0,0,0.523011475,13.24638105,0.01557591,0.01804533,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.012397227,-0.337909861,-0.039062032,-0.099011898,-0.039589627,0.001614764,0.03204079,0.003417049,-0.039062032,-0.099011898,-0.039589627,-0.043350769,-0.064685754,-0.043401499,-0.104709392,-0.103380379,-0.10296725
1498593020,17/02/2004,17/02/2004,,"[-316, -64, -40, 5]",2087.918,"Natl City Corp,Cleveland,Ohio",Provident Financial Group Inc,7711,13075,46,46,253,253,100,100,100,TRUE,20822.027,20234.6451,TRUE,1,1,1621.873,1605.19312,TRUE,1,2,TRUE,TRUE,522110,,0,6712,1,522190,,0,6712,1,TRUE,1,0,0,0.193210255,23.35563529,0.03212883,0.0422087,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.005675714,0.003030635,-0.01148523,0.185006025,0.000311777,0.001610058,0.135831157,0.009053889,-0.01148523,0.185006025,0.000311777,0.030539106,0.172679429,0.038861361,0.005645952,0.18743515,0.016298911
1501330020,25/02/2004,25/02/2004,,"[-316, -64, -40, 5]",,Cornerstone Strategic Value,Investors First Fund Inc,14691,14741,46,46,251,252,100,100,100,TRUE,36.066,33.00669,TRUE,1,1,126.231,117.25152,TRUE,1,1,TRUE,TRUE,525990,,0,6726,1,525990,,0,6726,1,TRUE,1,0,1,,,,,6726,525990,14.15503157,6.639,,,,,,,0.00553666,72.7544484,,,30.35002057,11.479,8.7323,752.693,507.6357,231.875,3806.076324,17533.68175,1436.73,232.4371,150.1307,581.6714,9.649778624,9.180124104,7.1803,825.1455,872.1503,922.461,3.209850392,2.691441664,0.00E+00,111.7929,145.9459,3.623,0.406051682,0.076723795,0.00E+00,426.0066,321.2042,283.7854,,,-0.100904596,0.038906275,-0.070242976,-0.128325663,0.009921463,-0.098720511,-0.100904596,0.038906275,-0.070242976,-0.136852549,0.026122187,-0.101951766,-0.122554778,0.007386094,-0.094127682
1501745020,26/02/2004,26/02/2004,,"[-316, -64, -40, 5]",1049.982,Genzyme Corp,ILEX Oncology Inc,12233,64412,46,46,252,253,100,100,100,TRUE,12475.807,10783.51973,TRUE,1,1,887.609,780.36999,TRUE,1,1,TRUE,TRUE,325414,,0,2830,1,325412,,0,2830,1,FALSE,1,0,0,0.292512564,60.84065701,0.09458263,-0.14361808,2836,325414,14.15503157,6.639,233,6005536,44.8,69.2,85.2,94.4,0.060051262,78.69898014,4464971782,3190127349,57.96205272,10.7724,15.1437,962.9969,449.3803,690.5862,3358.24626,44600.90216,158.262,177.9637,402.3144,58.4562,47.24021103,1.723463179,2.9417,979.8777,589.6755,802.2078,6.846008599,8.406691034,5.798009185,658.0113,728.8022,680.5601,1492.951216,16.12650011,47.28142425,981.2,974.918,980.6601,0.00904332,0.016083625,-0.061509828,-0.017297448,-0.056317495,-0.106131786,0.066890117,-0.100040665,-0.061509828,-0.017297448,-0.056317495,-0.125877864,-0.05510625,-0.121626126,-0.014853819,-0.097134822,-0.014331288
1504372020,08/03/2004,08/03/2004,,"[-316, -64, -40, 5]",281.753,Biomet Inc,Interpore International Inc,2230,29459,46,46,253,253,100,100,100,TRUE,10258.365,9127.3476,TRUE,1,1,209.107,231.79984,TRUE,1,1,TRUE,TRUE,334510,,0,3842,1,334510,,0,3842,1,FALSE,0,0,0,0.179250011,139.9556489,0.2823662,0.06123612,3842,334510,14.15503157,6.639,485,9731759,38.5,50.2,66.6,82.6,0.086674621,65.58328443,5272770583,5607500068,27.57427958,24.083,19.6996,644.5482,749.517,736.8324,657.2158289,3688.877764,97.1295,15.7023,44.7977,9.2752,2.034955072,1.353054272,1.4174,561.7021,504.4674,480.5985,5.619070829,5.990307746,4.90459813,525.8423,557.9185,545.5275,21.47186847,8.415957839,8.579633025,919.3844,925.4968,898.8175,0.006960155,0.150897054,0.048002874,-0.003325469,0.049029683,-0.002894741,0.252509962,-0.000711967,0.048002874,-0.003325469,0.049029683,-0.044190008,0.135122766,-0.04201479,-0.00754105,0.119388794,-0.005458006
1504174020,08/03/2004,08/03/2004,,"[-316, -64, -40, 5]",830.341,The JM Smucker Co,International Multifoods Corp,9777,6102,46,46,253,253,100,100,100,TRUE,2349.912,2259.80265,TRUE,1,1,374.154,369.18808,TRUE,1,1,TRUE,TRUE,311421,,0,2033,1,311211,,0,2033,1,FALSE,0,0,0,0.293428157,8.740630657,0.13246878,0.11458714,2033,311421,14.15503157,6.639,632,9431910,24.9,41,61.4,80.5,0.03689302,42.36084301,1392388075,2683399555,12.87414735,7.6726,8.2283,169.7507,154.3625,213.5761,6389.885412,23053.24425,1314.063,368.3314,196.9971,560.1968,1.122498709,1.137547241,0.9984,193.3872,210.865,283.9246,5.454944078,4.262531296,5.30471451,420.874,204.4583,602.6666,0.364779804,0.397195378,0.00E+00,408.1594,498.2201,447.8112,-0.044304327,-0.112629637,0.113036856,0.299422328,0.130345533,0.017663386,0.258505424,0.038460456,0.113036856,0.299422328,0.130345533,0.09345452,0.283592484,0.110650137,0.098083194,0.277846957,0.114523215
1504592020,09/03/2004,09/03/2004,,"[-316, -64, -40, 5]",989.559,Sovereign Bancorp Inc,"Waypoint Financial Corp,PA",17130,29624,46,46,253,253,100,100,100,TRUE,7073.903,7154.02925,TRUE,1,2,878.011,695.5026,TRUE,1,1,TRUE,TRUE,522120,,0,6035,1,522120,,0,6035,1,TRUE,1,1,0,0.251600069,15.66560883,0.0220823,0.01703664,6035,522120,14.15503157,6.639,16744,77459937,30.9,39.1,51,65.3,0.00553666,48.22688603,,,12.58006525,10.817,7.7115,389.2471,423.0623,224.8485,7580.658656,22643.69135,3246.69,271.6136,319.0725,459.0373,18.70934567,17.89446539,18.9014,982.0483,965.8752,990.257,8.898737531,8.849012238,4.6521059,727.881,757.7251,460.2908,0.00E+00,0.00E+00,0.00E+00,209.9376,209.9376,501.984,0.01439774,0.199245741,-0.193738949,0.19064364,-0.151472924,-0.052014427,0.063923284,-0.038292748,-0.193738949,0.19064364,-0.151472924,-0.101526989,0.042382367,-0.084195421,-0.170239911,0.143416764,-0.135146779
1505588020,11/03/2004,11/03/2004,,"[-316, -64, -40, 5]",58.434,Ecolab Inc,Alcide Corp,4213,1244,46,44,253,246,100,100,100,TRUE,7029.689,6997.82832,TRUE,1,1,41.817,40.353345,TRUE,1,1,TRUE,TRUE,325611,,0,2841,1,325412,,0,2841,1,FALSE,1,0,0,0.036693165,355.4723316,0.22120191,0.25307689,2841,325611,14.15503157,6.639,699,10260490,63.1,73.9,82.7,88.4,0.060051262,43.83561753,1652122770,1000339331,47.27761693,11.1691,14.1075,940.6281,388.0497,622.93,3754.832656,35102.07235,237.135,196.3491,331.4138,83.662,36.44284705,1.452873105,2.0333,965.9563,520.7718,608.7321,6.64652464,7.284107513,5.68530278,611.7939,640.122,667.3417,1135.803033,10.74848041,19.42698259,967.535,967.535,967.535,-0.000898627,-0.0313946,0.027315527,0.307015735,0.02917357,0.041585675,0.166787054,0.04194403,0.027315527,0.307015735,0.02917357,0.012484071,0.246743949,0.013641733,0.064104492,0.10398242,0.064996565
1505562020,11/03/2004,11/03/2004,,"[-316, -64, -40, 5]",38.53,"Lincoln Bancorp,IN","First Shares Bancorp Inc,IN",117019,137378,35,34,211,133,100,100,100,TRUE,91.503,89.523,FALSE,1,1,16.676,16.08644,TRUE,1,1,TRUE,TRUE,522110,,0,6030,1,522190,,0,6030,1,TRUE,1,0,0,0.19588943,10.45585144,0.02159021,0.02079685,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.02211003,-0.446847047,-0.014610819,0.407851868,0.03034298,,,,-0.014610819,0.407851868,0.03034298,-0.015492681,0.408207321,0.014323689,0.003388125,0.33805149,0.027002944
1506361020,14/03/2004,14/03/2004,,"[-316, -64, -40, 5]",528.451,Intersil Corp,Xicor Inc,130762,11646,46,46,253,253,100,100,100,TRUE,3473.48,3929.13836,TRUE,1,1,395.141,358.2054,TRUE,1,1,TRUE,TRUE,334413,,0,3674,1,334413,,0,3674,1,FALSE,0,0,0,0.162623197,252.2721258,0.05201199,-0.02959938,3674,334413,14.15503157,6.639,904,44818228,60.3,66.7,80.1,90.8,0.085998153,74.38546441,48074765295,27476693981,28.19770608,28.7293,22.8333,641.7769,923.9949,750.3855,2597.019889,10297.51736,747.447,107.5924,164.256,157.1208,2.047615066,1.666452762,1.6655,543.1349,611.6186,540.7621,15.39937644,26.68725942,10.3890817,837.408,930.3373,804.4296,21.48897203,12.1559572,14.12051852,926.4341,941.2,945.4306,-0.003553136,-0.008164717,-0.247016052,0.074860355,-0.220550137,-0.041596935,0.111063798,-0.029432802,-0.247016052,0.074860355,-0.220550137,-0.094634171,0.056058034,-0.080374465,-0.169675102,-0.03220884,-0.154978901
1506364020,15/03/2004,15/03/2004,,"[-316, -64, -40, 5]",283.956,Umpqua Holdings Corp,"Humboldt Bancorp,Eureka,CA",65228,63722,46,46,253,253,100,100,100,TRUE,583.436,596.232,TRUE,1,1,213.992,210.59416,FALSE,1,1,TRUE,TRUE,522120,,0,6020,1,522110,,0,6020,1,TRUE,0,0,0,0.730826245,7.658925085,0.02123269,0.03663904,6035,522120,14.15503157,6.639,16744,77459937,30.9,39.1,51,65.3,0.00553666,48.22688603,,,12.58006525,10.817,7.7115,389.2471,423.0623,224.8485,7580.658656,22643.69135,3246.69,271.6136,319.0725,459.0373,18.70934567,17.89446539,18.9014,982.0483,965.8752,990.257,8.898737531,8.849012238,4.6521059,727.881,757.7251,460.2908,0.00E+00,0.00E+00,0.00E+00,209.9376,209.9376,501.984,-0.037951029,-0.083746876,-0.029941195,0.060743498,-0.00529779,-0.004929698,0.086060174,0.017423595,-0.029941195,0.060743498,-0.00529779,-0.011106962,0.097565838,0.016230883,-0.010912257,0.084752146,0.014198683
1506648020,16/03/2004,16/03/2004,,"[-316, -64, -40, 5]",152.972,"Provident Bancorp Inc,NY",Warwick Community Bancorp Inc,117161,66091,46,46,252,253,100,100,100,TRUE,405.065,405.1335,TRUE,1,1,153.996,155.3504,TRUE,1,1,TRUE,TRUE,522120,,0,6030,1,522120,,0,6030,1,TRUE,1,1,0,1.318126204,4.994988164,0.02516297,0.02692393,6036,522120,14.15503157,6.639,16744,77459937,30.9,39.1,51,65.3,0.00553666,48.22688603,,,5.158676805,-0.5663,2.9003,65.4356,30.4289,36.9705,5881.780441,142407.3001,818.652,289.0194,747.9944,245.4157,18.07325916,18.46985408,17.8267,935.5778,989.2628,989.2628,6.225069119,18.49982764,4.595821675,626.2115,909.1096,512.2852,0.00E+00,0.00E+00,0.00E+00,173.4302,173.4302,503.4294,-0.05875738,-0.126871023,-0.011340409,-0.01452919,-0.010513483,0.013607224,-0.016489602,-0.002338501,-0.011340409,-0.01452919,-0.010513483,0.017960461,-0.004394221,0.007179873,0.030344112,-0.021876199,0.003878745
1506980020,17/03/2004,17/03/2004,,"[-316, -64, -40, 5]",2720.371,Fisher Scientific Intl Inc,Apogent Technologies Inc,13204,15133,46,46,253,253,100,100,100,TRUE,3419.199,2637.516,TRUE,1,1,2550.985,2238.885,TRUE,1,1,TRUE,TRUE,339112,,0,5049,1,333999,,0,5049,1,FALSE,1,1,0,16.77067416,3.060722036,0.15923907,0.14908377,3841,339112,14.15503157,6.639,1212,15019390,26.6,41.2,57.2,71.6,0.079590573,52.84852474,7848685657,7317430607,27.57427958,24.083,19.6996,644.5482,749.517,736.8324,657.2158289,3688.877764,97.1295,15.7023,44.7977,9.2752,2.034955072,1.353054272,1.4174,561.7021,504.4674,480.5985,5.619070829,5.990307746,4.90459813,525.8423,557.9185,545.5275,21.47186847,8.415957839,8.579633025,919.3844,925.4968,898.8175,0.110037963,0.271324586,0.242367811,0.214311051,0.233301868,-0.003937284,0.078457821,0.02547485,0.242367811,0.214311051,0.233301868,-0.014410669,0.07159227,0.017108917,0.161200832,0.072911042,0.128783959
1507308020,17/03/2004,17/03/2004,,"[-316, -64, -40, 5]",168.808,The South Financial Group Inc,"Florida Banks Inc,FL",17640,112965,46,46,253,252,100,100,100,TRUE,1806.872,1643.6357,TRUE,1,1,110.743,97.4545,TRUE,1,1,TRUE,TRUE,522110,,0,6022,1,522110,,0,6022,1,TRUE,1,0,0,0.150672002,38.25611442,0.01863667,0.00954017,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.007718301,-0.230198109,0.021301323,0.305787343,0.031508421,-0.022367514,0.255893635,-0.01354666,0.021301323,0.305787343,0.031508421,-0.034635294,0.238812234,-0.025264219,-0.02434976,0.251670408,-0.014670104
1508026020,19/03/2004,19/03/2004,,"[-316, -64, -40, 5]",65.484,"Whitney Holding Corp,Louisiana","Madison Bancshares Inc,FL",11482,117028,46,41,253,168,100,100,100,TRUE,1676.085,1736.684,TRUE,1,1,36.35,34.816,TRUE,1,1,TRUE,TRUE,522110,,0,6020,1,522190,,0,6020,1,TRUE,0,0,0,0.043493741,119.2941338,0.02889919,0.02217311,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.002289714,-0.245152464,-0.047574314,0.487617688,-0.016354974,-0.039982417,0.384325618,-0.034200672,-0.047574314,0.487617688,-0.016354974,-0.002742206,0.4740875,0.007470026,0.008147688,0.471605159,0.017438782
1508477020,22/03/2004,22/03/2004,,"[-316, -64, -40, 5]",49.335,Drugmax Inc,Familymeds Group Inc,31096,31096,46,46,236,236,100,100,100,TRUE,25.15,16.58349,FALSE,1,1,,16.58349,FALSE,1,1,TRUE,TRUE,446110,,0,5122,1,446110,,0,5122,1,FALSE,0,0,0,0.90699464,0.90699464,0.00682261,0.00682261,5912,446110,14.15503157,6.639,40234,153748566,52.8,61,65.6,68.4,0.005887964,23.84279854,,,19.43556866,14.4223,14.53,395.8535,646.717,658.7769,970.0797241,8985.344003,158.511,25.3182,71.0877,21.6329,1.050649192,0.459848866,0.6454,164.6321,17.3484,42.8367,3.214032345,1.67521918,1.74234888,118.4535,120.9987,107.662,5.837126759,0.067845426,0.00E+00,656.499,314.5436,180.7111,-0.100786543,-0.329594062,0.591314459,0.591314459,0.591563315,-0.195141028,-0.195141028,-0.195203096,0.591314459,0.591314459,0.591563315,0.211305446,0.211305446,0.211320828,0.28723877,0.28723877,0.287431213
1509863020,26/03/2004,26/03/2004,,"[-316, -64, -40, 5]",159.957,InfoSpace Inc,Switchboard Inc,116772,132504,46,46,253,252,100,100,100,TRUE,1148.622,998.81703,TRUE,1,1,112.13,155.6813,TRUE,1,1,TRUE,TRUE,511210,,0,7373,1,334611,,0,7373,1,FALSE,1,0,0,0.347397442,19.55129544,-0.0132365,-0.08067419,7372,511210,14.15503157,6.639,9953,103505848,39.5,45.6,56.3,66.7,0.214805583,106.0985324,750575310,99176327,11.24682657,11.8447,9.5164,289.0591,480.8587,362.4841,453.3025405,5002.177472,126.8495,16.0895,91.3968,30.8922,2.347411727,1.39859046,1.4197,603.7041,486.0905,477.3322,5.874809459,6.446065836,4.99534527,601.1727,598.8199,474.3534,25.49850068,15.37198828,17.30277832,940.1384,985.8289,957.8794,0.018534384,0.028365148,0.063189064,-0.181481383,0.041295597,0.188171654,0.151627442,0.185541951,0.063189064,-0.181481383,0.041295597,0.000216432,0.232618294,0.019459936,0.010203398,0.183175862,0.025722296
1510234020,29/03/2004,29/03/2004,,"[-316, -64, -40, 5]",2546.449,Lyondell Chemical Co,Millennium Chemicals Inc,15110,63637,46,46,253,253,100,100,100,TRUE,3194.244,3009.01686,FALSE,1,1,896.725,793.74048,TRUE,1,1,TRUE,TRUE,325199,,0,2911,1,325188,,0,2911,1,FALSE,0,0,0,0.385310913,9.963631987,0.04564984,0.07345576,2869,325199,14.15503157,6.639,481,17848369,18.1,29.7,51,76,0.026524567,68.19116641,22207518721,17356302645,47.27761693,11.1691,14.1075,940.6281,388.0497,622.93,3754.832656,35102.07235,237.135,196.3491,331.4138,83.662,36.44284705,1.452873105,2.0333,965.9563,520.7718,608.7321,6.64652464,7.284107513,5.68530278,611.7939,640.122,667.3417,1135.803033,10.74848041,19.42698259,967.535,967.535,967.535,0.03388694,0.11709901,-0.074773409,0.232034798,-0.044253486,-0.016093778,0.214298596,0.007037688,-0.074773409,0.232034798,-0.044253486,-0.115967211,0.178054443,-0.08726848,-0.159425196,0.161614738,-0.128046056
1510265020,29/03/2004,29/03/2004,,"[-316, -64, -40, 5]",1456.77,Amgen Inc,Tularik Inc,1602,127384,46,46,253,253,81.196,100,81.196,TRUE,82244.37,83833.78551,TRUE,1,1,1259.752,1149.77035,TRUE,1,1,TRUE,TRUE,325414,,0,2830,1,325412,,0,2830,1,FALSE,1,1,0,0.057837276,563.6566812,0.10225177,-0.35924877,2836,325414,14.15503157,6.639,233,6005536,44.8,69.2,85.2,94.4,0.060051262,78.69898014,4464971782,3190127349,57.96205272,10.7724,15.1437,962.9969,449.3803,690.5862,3358.24626,44600.90216,158.262,177.9637,402.3144,58.4562,47.24021103,1.723463179,2.9417,979.8777,589.6755,802.2078,6.846008599,8.406691034,5.798009185,658.0113,728.8022,680.5601,1492.951216,16.12650011,47.28142425,981.2,974.918,980.6601,0.001184361,0.245725114,-0.098643121,0.22874391,-0.09601435,-0.056866121,0.287777322,-0.054944617,-0.098643121,0.22874391,-0.09601435,-0.067232336,0.236537309,-0.065437863,-0.088862462,0.224583351,-0.086638963
1511899020,01/04/2004,01/04/2004,,"[-316, -64, -40, 5]",66.439,"WesBanco Inc,Wheeling,WV","Western Ohio Financial Corp,OH",17151,30550,46,41,253,210,100,100,100,TRUE,604.361,546.8257,TRUE,1,1,56.064,55.3224,TRUE,1,1,TRUE,TRUE,522110,,0,6020,1,522120,,0,6020,1,TRUE,1,0,0,0.170133253,12.65653744,0.02153443,0.02025116,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.008487164,-0.304023264,0.078786749,0.035602468,0.077459967,-0.040718284,0.032051657,-0.034664758,0.078786749,0.035602468,0.077459967,-0.007461929,0.050401382,-0.010135704,0.031578477,0.01366006,0.032140925
1512240020,02/04/2004,02/04/2004,,"[-316, -64, -40, 5]",620,First Niagara Finl Group Inc,"Hudson River Bancorp Inc,NY",109683,112186,46,46,253,253,100,100,100,TRUE,1210.276,1223.00025,TRUE,1,1,606.194,577.3674,TRUE,1,1,TRUE,TRUE,522110,,0,6036,1,522110,,0,6036,1,TRUE,1,1,0,0.792897577,4.735850536,0.02317115,0.02488384,6021,522110,14.15503157,6.639,81357,488659993,29.5,41.9,56.3,70.9,0.00553666,49.48966793,,,11.50495771,15.6184,6.7164,310.5456,644.1784,141.908,131034.5436,980119.187,1912.9555,881.4475,979.7268,345.2207,16.24591302,15.69522032,16.2335,949.7017,937.828,958.0089,5.744734875,5.627706869,5.28337636,574.4737,514.5201,514.2742,0.00E+00,0.00E+00,0.00E+00,164.5671,164.5671,456.6135,-0.044785427,-0.260517135,-0.157873492,-0.08784873,-0.130449793,-0.070908535,-0.115263784,-0.087700098,-0.157873492,-0.08784873,-0.130449793,-0.122460879,-0.078643477,-0.105672936,-0.152291193,-0.128817967,-0.143037677
1513080020,07/04/2004,07/04/2004,,"[-316, -64, -40, 5]",2593.185,Kerr-McGee Corp,Westport Resources Corp,6403,140800,46,46,253,253,100,100,100,TRUE,5208.566,4954.66224,TRUE,1,1,2183.173,2032.6714,TRUE,1,1,TRUE,TRUE,211111,,0,1311,1,211111,,0,1311,1,FALSE,0,0,0,0.521866855,4.109559994,0.15519953,0.16705505,1311,211111,14.15503157,6.639,,,,,,,0.043712847,79.80880054,2433857226,1.56E+11,29.96976806,27.0733,27.9142,689.7543,886.1018,800.5804,11029.62454,77521.44542,1180.9435,400.8997,590.1982,228.9525,2.940182855,1.193809897,2.6371,685.8299,391.942,736.8464,64.20625661,11.17301725,50.58508956,966.4088,824.636,966.7479,0.0454692,0.30918224,0.00E+00,397.3744,609.1566,45.6846,0.00724385,0.015918796,0.011950367,0.079133431,0.028121637,-0.015019162,0.032215718,-0.004065427,0.011950367,0.079133431,0.028121637,-0.050532874,0.021966269,-0.033879268,-0.010369735,0.063412614,0.006858727
